"ensembl_gene_id","description","external_gene_name","chromosome_name","gene_biotype"
"ENSMUSG00000026425","SLIT-ROBO Rho GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:109605]","Srgap2","1","protein_coding"
"ENSMUSG00000055184","family with sequence similarity 72, member A [Source:MGI Symbol;Acc:MGI:1919669]","Fam72a","1","protein_coding"
"ENSMUSG00000026432","arginine vasopressin receptor 1B [Source:MGI Symbol;Acc:MGI:1347010]","Avpr1b","1","protein_coding"
"ENSMUSG00000052688","RAB7B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442295]","Rab7b","1","protein_coding"
"ENSMUSG00000042251","peptidase M20 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442939]","Pm20d1","1","protein_coding"
"ENSMUSG00000013275","solute carrier family 41, member 1 [Source:MGI Symbol;Acc:MGI:2444823]","Slc41a1","1","protein_coding"
"ENSMUSG00000026433","RAB29, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2385107]","Rab29","1","protein_coding"
"ENSMUSG00000026434","nuclear casein kinase and cyclin-dependent kinase substrate 1 [Source:MGI Symbol;Acc:MGI:1934811]","Nucks1","1","protein_coding"
"ENSMUSG00000026435","solute carrier family 45, member 3 [Source:MGI Symbol;Acc:MGI:1922082]","Slc45a3","1","protein_coding"
"ENSMUSG00000026436","ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]","Elk4","1","protein_coding"
"ENSMUSG00000059149","major facilitator superfamily domain containing 4A [Source:MGI Symbol;Acc:MGI:2442786]","Mfsd4a","1","protein_coding"
"ENSMUSG00000026437","cyclin-dependent kinase 18 [Source:MGI Symbol;Acc:MGI:97518]","Cdk18","1","protein_coding"
"ENSMUSG00000079330","LEM domain containing 1 [Source:MGI Symbol;Acc:MGI:1922403]","Lemd1","1","protein_coding"
"ENSMUSG00000118219","predicted gene, 29695 [Source:MGI Symbol;Acc:MGI:5588854]","Gm29695","1","protein_coding"
"ENSMUSG00000042115","kelch domain containing 8A [Source:MGI Symbol;Acc:MGI:2442630]","Klhdc8a","1","protein_coding"
"ENSMUSG00000009772","NUAK family, SNF1-like kinase, 2 [Source:MGI Symbol;Acc:MGI:1921387]","Nuak2","1","protein_coding"
"ENSMUSG00000042066","transmembrane and coiled-coil domains 2 [Source:MGI Symbol;Acc:MGI:1916125]","Tmcc2","1","protein_coding"
"ENSMUSG00000042046","dual serine/threonine and tyrosine protein kinase [Source:MGI Symbol;Acc:MGI:1925064]","Dstyk","1","protein_coding"
"ENSMUSG00000026439","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit [Source:MGI Symbol;Acc:MGI:1918367]","Rbbp5","1","protein_coding"
"ENSMUSG00000048174","transmembrane protein 81 [Source:MGI Symbol;Acc:MGI:1921876]","Tmem81","1","protein_coding"
"ENSMUSG00000053024","contactin 2 [Source:MGI Symbol;Acc:MGI:104518]","Cntn2","1","protein_coding"
"ENSMUSG00000026442","neurofascin [Source:MGI Symbol;Acc:MGI:104753]","Nfasc","1","protein_coding"
"ENSMUSG00000026443","leucine rich repeat protein 2, neuronal [Source:MGI Symbol;Acc:MGI:106037]","Lrrn2","1","protein_coding"
"ENSMUSG00000054387","transformed mouse 3T3 cell double minute 4 [Source:MGI Symbol;Acc:MGI:107934]","Mdm4","1","protein_coding"
"ENSMUSG00000026447","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:MGI Symbol;Acc:MGI:2685045]","Pik3c2b","1","protein_coding"
"ENSMUSG00000046062","protein phosphatase 1, regulatory subunit 15B [Source:MGI Symbol;Acc:MGI:2444211]","Ppp1r15b","1","protein_coding"
"ENSMUSG00000041757","pleckstrin homology domain containing, family A member 6 [Source:MGI Symbol;Acc:MGI:2388662]","Plekha6","1","protein_coding"
"ENSMUSG00000070644","ethanolamine kinase 2 [Source:MGI Symbol;Acc:MGI:2443760]","Etnk2","1","protein_coding"
"ENSMUSG00000070643","SRY (sex determining region Y)-box 13 [Source:MGI Symbol;Acc:MGI:98361]","Sox13","1","protein_coding"
"ENSMUSG00000090553","small nuclear ribonucleoprotein E [Source:MGI Symbol;Acc:MGI:98346]","Snrpe","1","protein_coding"
"ENSMUSG00000102976","zinc finger CCCH type containing 11A [Source:MGI Symbol;Acc:MGI:1917829]","Zc3h11a","1","protein_coding"
"ENSMUSG00000094410","predicted gene, 38394 [Source:MGI Symbol;Acc:MGI:5614057]","Gm38394","1","protein_coding"
"ENSMUSG00000026463","ATPase, Ca++ transporting, plasma membrane 4 [Source:MGI Symbol;Acc:MGI:88111]","Atp2b4","1","protein_coding"
"ENSMUSG00000010311","opticin [Source:MGI Symbol;Acc:MGI:2151113]","Optc","1","protein_coding"
"ENSMUSG00000041577","proline arginine-rich end leucine-rich repeat [Source:MGI Symbol;Acc:MGI:2151110]","Prelp","1","protein_coding"
"ENSMUSG00000041559","fibromodulin [Source:MGI Symbol;Acc:MGI:1328364]","Fmod","1","protein_coding"
"ENSMUSG00000020423","BTG anti-proliferation factor 2 [Source:MGI Symbol;Acc:MGI:108384]","Btg2","1","protein_coding"
"ENSMUSG00000064246","chitinase-like 1 [Source:MGI Symbol;Acc:MGI:1340899]","Chil1","1","protein_coding"
"ENSMUSG00000042451","myosin binding protein H [Source:MGI Symbol;Acc:MGI:1858196]","Mybph","1","protein_coding"
"ENSMUSG00000042429","adenosine A1 receptor [Source:MGI Symbol;Acc:MGI:99401]","Adora1","1","protein_coding"
"ENSMUSG00000026458","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 [Source:MGI Symbol;Acc:MGI:1915757]","Ppfia4","1","protein_coding"
"ENSMUSG00000042305","transmembrane protein 183A [Source:MGI Symbol;Acc:MGI:1914729]","Tmem183a","1","protein_coding"
"ENSMUSG00000026456","cytochrome b5 reductase 1 [Source:MGI Symbol;Acc:MGI:1919267]","Cyb5r1","1","protein_coding"
"ENSMUSG00000026457","adiponectin receptor 1 [Source:MGI Symbol;Acc:MGI:1919924]","Adipor1","1","protein_coding"
"ENSMUSG00000026455","kelch-like 12 [Source:MGI Symbol;Acc:MGI:2385619]","Klhl12","1","protein_coding"
"ENSMUSG00000042229","RAB interacting factor [Source:MGI Symbol;Acc:MGI:2138605]","Rabif","1","protein_coding"
"ENSMUSG00000042207","lysine (K)-specific demethylase 5B [Source:MGI Symbol;Acc:MGI:1922855]","Kdm5b","1","protein_coding"
"ENSMUSG00000026452","synaptotagmin II [Source:MGI Symbol;Acc:MGI:99666]","Syt2","1","protein_coding"
"ENSMUSG00000073557","protein phosphatase 1, regulatory subunit 12B [Source:MGI Symbol;Acc:MGI:1916417]","Ppp1r12b","1","protein_coding"
"ENSMUSG00000026429","ubiquitin-conjugating enzyme E2T [Source:MGI Symbol;Acc:MGI:1914446]","Ube2t","1","protein_coding"
"ENSMUSG00000042793","leucine-rich repeat-containing G protein-coupled receptor 6 [Source:MGI Symbol;Acc:MGI:2441805]","Lgr6","1","protein_coding"
"ENSMUSG00000026426","ADP-ribosylation factor-like 8A [Source:MGI Symbol;Acc:MGI:1915974]","Arl8a","1","protein_coding"
"ENSMUSG00000026424","G protein-coupled receptor 37-like 1 [Source:MGI Symbol;Acc:MGI:1928503]","Gpr37l1","1","protein_coding"
"ENSMUSG00000041926","arginyl aminopeptidase (aminopeptidase B) [Source:MGI Symbol;Acc:MGI:2384902]","Rnpep","1","protein_coding"
"ENSMUSG00000062580","translocase of inner mitochondrial membrane 17a [Source:MGI Symbol;Acc:MGI:1343131]","Timm17a","1","protein_coding"
"ENSMUSG00000048096","leiomodin 1 (smooth muscle) [Source:MGI Symbol;Acc:MGI:2135671]","Lmod1","1","protein_coding"
"ENSMUSG00000041889","shisa family member 4 [Source:MGI Symbol;Acc:MGI:1924802]","Shisa4","1","protein_coding"
"ENSMUSG00000041879","importin 9 [Source:MGI Symbol;Acc:MGI:1918944]","Ipo9","1","protein_coding"
"ENSMUSG00000009418","neuron navigator 1 [Source:MGI Symbol;Acc:MGI:2183683]","Nav1","1","protein_coding"
"ENSMUSG00000026421","cysteine and glycine-rich protein 1 [Source:MGI Symbol;Acc:MGI:88549]","Csrp1","1","protein_coding"
"ENSMUSG00000041801","pleckstrin homology like domain, family A, member 3 [Source:MGI Symbol;Acc:MGI:1351485]","Phlda3","1","protein_coding"
"ENSMUSG00000026418","troponin I, skeletal, slow 1 [Source:MGI Symbol;Acc:MGI:105073]","Tnni1","1","protein_coding"
"ENSMUSG00000041782","ladinin [Source:MGI Symbol;Acc:MGI:109343]","Lad1","1","protein_coding"
"ENSMUSG00000026414","troponin T2, cardiac [Source:MGI Symbol;Acc:MGI:104597]","Tnnt2","1","protein_coding"
"ENSMUSG00000051985","immunoglobulin-like and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:3045352]","Igfn1","1","protein_coding"
"ENSMUSG00000026411","transmembrane protein 9 [Source:MGI Symbol;Acc:MGI:1913491]","Tmem9","1","protein_coding"
"ENSMUSG00000097918","achaete-scute family bHLH transcription factor 5 [Source:MGI Symbol;Acc:MGI:2685043]","Ascl5","1","protein_coding"
"ENSMUSG00000026407","calcium channel, voltage-dependent, L type, alpha 1S subunit [Source:MGI Symbol;Acc:MGI:88294]","Cacna1s","1","protein_coding"
"ENSMUSG00000041642","kinesin family member 21B [Source:MGI Symbol;Acc:MGI:109234]","Kif21b","1","protein_coding"
"ENSMUSG00000087230","maestro heat-like repeat family member 3 [Source:MGI Symbol;Acc:MGI:1923672]","Mroh3","1","protein_coding"
"ENSMUSG00000041605","innate immunity activator [Source:MGI Symbol;Acc:MGI:1921579]","Inava","1","protein_coding"
"ENSMUSG00000052759","G protein-coupled receptor 25 [Source:MGI Symbol;Acc:MGI:2686146]","Gpr25","1","protein_coding"
"ENSMUSG00000041570","calmodulin regulated spectrin-associated protein family, member 2 [Source:MGI Symbol;Acc:MGI:1922434]","Camsap2","1","protein_coding"
"ENSMUSG00000026404","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 [Source:MGI Symbol;Acc:MGI:1915247]","Ddx59","1","protein_coding"
"ENSMUSG00000041498","kinesin family member 14 [Source:MGI Symbol;Acc:MGI:1098226]","Kif14","1","protein_coding"
"ENSMUSG00000041483","zinc finger protein 281 [Source:MGI Symbol;Acc:MGI:3029290]","Zfp281","1","protein_coding"
"ENSMUSG00000026395","protein tyrosine phosphatase, receptor type, C [Source:MGI Symbol;Acc:MGI:97810]","Ptprc","1","protein_coding"
"ENSMUSG00000026393","NIMA (never in mitosis gene a)-related expressed kinase 7 [Source:MGI Symbol;Acc:MGI:1890645]","Nek7","1","protein_coding"
"ENSMUSG00000019230","LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]","Lhx9","1","protein_coding"
"ENSMUSG00000079283","RIKEN cDNA 2310009B15 gene [Source:MGI Symbol;Acc:MGI:1916799]","2310009B15Rik","1","protein_coding"
"ENSMUSG00000056268","DENN/MADD domain containing 1B [Source:MGI Symbol;Acc:MGI:2447812]","Dennd1b","1","protein_coding"
"ENSMUSG00000063681","crumbs family member 1, photoreceptor morphogenesis associated [Source:MGI Symbol;Acc:MGI:2136343]","Crb1","1","protein_coding"
"ENSMUSG00000033964","zinc finger and BTB domain containing 41 [Source:MGI Symbol;Acc:MGI:2444487]","Zbtb41","1","protein_coding"
"ENSMUSG00000033952","abnormal spindle microtubule assembly [Source:MGI Symbol;Acc:MGI:1334448]","Aspm","1","protein_coding"
"ENSMUSG00000026365","complement component factor h [Source:MGI Symbol;Acc:MGI:88385]","Cfh","1","protein_coding"
"ENSMUSG00000052726","potassium channel, subfamily T, member 2 [Source:MGI Symbol;Acc:MGI:3036273]","Kcnt2","1","protein_coding"
"ENSMUSG00000026361","cell division cycle 73, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:2384876]","Cdc73","1","protein_coding"
"ENSMUSG00000033849","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1349461]","B3galt2","1","protein_coding"
"ENSMUSG00000018196","glutaredoxin 2 (thioltransferase) [Source:MGI Symbol;Acc:MGI:1916617]","Glrx2","1","protein_coding"
"ENSMUSG00000018199","Ro60, Y RNA binding protein [Source:MGI Symbol;Acc:MGI:106652]","Ro60","1","protein_coding"
"ENSMUSG00000018189","ubiquitin carboxyl-terminal esterase L5 [Source:MGI Symbol;Acc:MGI:1914848]","Uchl5","1","protein_coding"
"ENSMUSG00000026360","regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]","Rgs2","1","protein_coding"
"ENSMUSG00000051079","regulator of G-protein signaling 13 [Source:MGI Symbol;Acc:MGI:2180585]","Rgs13","1","protein_coding"
"ENSMUSG00000035131","bone morphogenetic protein/retinoic acid inducible neural specific 3 [Source:MGI Symbol;Acc:MGI:2443035]","Brinp3","1","protein_coding"
"ENSMUSG00000056220","phospholipase A2, group IVA (cytosolic, calcium-dependent) [Source:MGI Symbol;Acc:MGI:1195256]","Pla2g4a","1","protein_coding"
"ENSMUSG00000032487","prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]","Ptgs2","1","protein_coding"
"ENSMUSG00000006010","odr4 GPCR localization factor homolog [Source:MGI Symbol;Acc:MGI:2385108]","Odr4","1","protein_coding"
"ENSMUSG00000006005","translocated promoter region, nuclear basket protein [Source:MGI Symbol;Acc:MGI:1922066]","Tpr","1","protein_coding"
"ENSMUSG00000006014","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein) [Source:MGI Symbol;Acc:MGI:1891344]","Prg4","1","protein_coding"
"ENSMUSG00000066842","hemicentin 1 [Source:MGI Symbol;Acc:MGI:2685047]","Hmcn1","1","protein_coding"
"ENSMUSG00000023150","influenza virus NS1A binding protein [Source:MGI Symbol;Acc:MGI:2152389]","Ivns1abp","1","protein_coding"
"ENSMUSG00000052748","SWT1 RNA endoribonuclease homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914125]","Swt1","1","protein_coding"
"ENSMUSG00000053286","tRNA methyltransferase 1 like [Source:MGI Symbol;Acc:MGI:1916185]","Trmt1l","1","protein_coding"
"ENSMUSG00000026484","ring finger protein 2 [Source:MGI Symbol;Acc:MGI:1101759]","Rnf2","1","protein_coding"
"ENSMUSG00000026483","family with sequence similarity 129, member A [Source:MGI Symbol;Acc:MGI:2137237]","Fam129a","1","protein_coding"
"ENSMUSG00000043019","ER degradation enhancer, mannosidase alpha-like 3 [Source:MGI Symbol;Acc:MGI:1914217]","Edem3","1","protein_coding"
"ENSMUSG00000032666","RIKEN cDNA 1700025G04 gene [Source:MGI Symbol;Acc:MGI:1916649]","1700025G04Rik","1","protein_coding"
"ENSMUSG00000014980","tRNA splicing endonuclease subunit 15 [Source:MGI Symbol;Acc:MGI:1913887]","Tsen15","1","protein_coding"
"ENSMUSG00000032649","collagen beta(1-O)galactosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2138232]","Colgalt2","1","protein_coding"
"ENSMUSG00000026482","ral guanine nucleotide dissociation stimulator,-like 1 [Source:MGI Symbol;Acc:MGI:107484]","Rgl1","1","protein_coding"
"ENSMUSG00000008475","actin related protein 2/3 complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1915021]","Arpc5","1","protein_coding"
"ENSMUSG00000026480","neutrophil cytosolic factor 2 [Source:MGI Symbol;Acc:MGI:97284]","Ncf2","1","protein_coding"
"ENSMUSG00000042772","Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans) [Source:MGI Symbol;Acc:MGI:2682334]","Smg7","1","protein_coding"
"ENSMUSG00000042751","nicotinamide nucleotide adenylyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444155]","Nmnat2","1","protein_coding"
"ENSMUSG00000026479","laminin, gamma 2 [Source:MGI Symbol;Acc:MGI:99913]","Lamc2","1","protein_coding"
"ENSMUSG00000026478","laminin, gamma 1 [Source:MGI Symbol;Acc:MGI:99914]","Lamc1","1","protein_coding"
"ENSMUSG00000042708","Shc SH2-domain binding protein 1-like [Source:MGI Symbol;Acc:MGI:1919086]","Shcbp1l","1","protein_coding"
"ENSMUSG00000042699","DEAH (Asp-Glu-Ala-His) box polypeptide 9 [Source:MGI Symbol;Acc:MGI:108177]","Dhx9","1","protein_coding"
"ENSMUSG00000042684","N-acetylneuraminate pyruvate lyase [Source:MGI Symbol;Acc:MGI:1921341]","Npl","1","protein_coding"
"ENSMUSG00000042671","regulator of G-protein signaling 8 [Source:MGI Symbol;Acc:MGI:108408]","Rgs8","1","protein_coding"
"ENSMUSG00000026475","regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]","Rgs16","1","protein_coding"
"ENSMUSG00000066800","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent) [Source:MGI Symbol;Acc:MGI:1098272]","Rnasel","1","protein_coding"
"ENSMUSG00000042641","regulator of G-protein signaling like 1 [Source:MGI Symbol;Acc:MGI:2685048]","Rgsl1","1","protein_coding"
"ENSMUSG00000045968","transmembrane epididymal family member 2 [Source:MGI Symbol;Acc:MGI:1923273]","Teddm2","1","protein_coding"
"ENSMUSG00000026473","glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739]","Glul","1","protein_coding"
"ENSMUSG00000066797","zinc finger protein 648 [Source:MGI Symbol;Acc:MGI:2685049]","Zfp648","1","protein_coding"
"ENSMUSG00000004110","calcium channel, voltage-dependent, R type, alpha 1E subunit [Source:MGI Symbol;Acc:MGI:106217]","Cacna1e","1","protein_coding"
"ENSMUSG00000056708","immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072]","Ier5","1","protein_coding"
"ENSMUSG00000026471","major histocompatibility complex, class I-related [Source:MGI Symbol;Acc:MGI:1195463]","Mr1","1","protein_coding"
"ENSMUSG00000026470","syntaxin 6 [Source:MGI Symbol;Acc:MGI:1926235]","Stx6","1","protein_coding"
"ENSMUSG00000033722","cDNA sequence BC034090 [Source:MGI Symbol;Acc:MGI:2672904]","BC034090","1","protein_coding"
"ENSMUSG00000026469","xenotropic and polytropic retrovirus receptor 1 [Source:MGI Symbol;Acc:MGI:97932]","Xpr1","1","protein_coding"
"ENSMUSG00000033701","acyl-Coenzyme A binding domain containing 6 [Source:MGI Symbol;Acc:MGI:1919732]","Acbd6","1","protein_coding"
"ENSMUSG00000033684","quiescin Q6 sulfhydryl oxidase 1 [Source:MGI Symbol;Acc:MGI:1330818]","Qsox1","1","protein_coding"
"ENSMUSG00000033671","centrosomal protein 350 [Source:MGI Symbol;Acc:MGI:1921331]","Cep350","1","protein_coding"
"ENSMUSG00000026466","torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]","Tor1aip1","1","protein_coding"
"ENSMUSG00000050565","torsin A interacting protein 2 [Source:MGI Symbol;Acc:MGI:3582695]","Tor1aip2","1","protein_coding"
"ENSMUSG00000015484","family with sequence similarity 163, member A [Source:MGI Symbol;Acc:MGI:3618859]","Fam163a","1","protein_coding"
"ENSMUSG00000060985","tudor domain containing 5 [Source:MGI Symbol;Acc:MGI:2684949]","Tdrd5","1","protein_coding"
"ENSMUSG00000026601","axonemal dynein light chain domain containing 1 [Source:MGI Symbol;Acc:MGI:1924602]","Axdnd1","1","protein_coding"
"ENSMUSG00000078193","predicted gene 2000 [Source:MGI Symbol;Acc:MGI:3780170]","Gm2000","1","protein_coding"
"ENSMUSG00000026600","sterol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:104665]","Soat1","1","protein_coding"
"ENSMUSG00000026596","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) [Source:MGI Symbol;Acc:MGI:87860]","Abl2","1","protein_coding"
"ENSMUSG00000060519","torsin family 3, member A [Source:MGI Symbol;Acc:MGI:1353652]","Tor3a","1","protein_coding"
"ENSMUSG00000033557","family with sequence similarity 20, member B [Source:MGI Symbol;Acc:MGI:2443990]","Fam20b","1","protein_coding"
"ENSMUSG00000026594","Ral GEF with PH domain and SH3 binding motif 2 [Source:MGI Symbol;Acc:MGI:1925505]","Ralgps2","1","protein_coding"
"ENSMUSG00000033544","angiopoietin-like 1 [Source:MGI Symbol;Acc:MGI:1919963]","Angptl1","1","protein_coding"
"ENSMUSG00000070565","RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881]","Rasal2","1","protein_coding"
"ENSMUSG00000033488","crystallin zeta like 2 [Source:MGI Symbol;Acc:MGI:2448516]","Cryzl2","1","protein_coding"
"ENSMUSG00000026589","SEC16 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2148802]","Sec16b","1","protein_coding"
"ENSMUSG00000004031","bone morphogenic protein/retinoic acid inducible neural-specific 2 [Source:MGI Symbol;Acc:MGI:2443333]","Brinp2","1","protein_coding"
"ENSMUSG00000026587","astrotactin 1 [Source:MGI Symbol;Acc:MGI:1098567]","Astn1","1","protein_coding"
"ENSMUSG00000073530","pappalysin 2 [Source:MGI Symbol;Acc:MGI:3051647]","Pappa2","1","protein_coding"
"ENSMUSG00000040782","COP1, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:1347046]","Cop1","1","protein_coding"
"ENSMUSG00000015829","tenascin R [Source:MGI Symbol;Acc:MGI:99516]","Tnr","1","protein_coding"
"ENSMUSG00000090394","RIKEN cDNA 4930523C07 gene [Source:MGI Symbol;Acc:MGI:1914897]","4930523C07Rik","1","protein_coding"
"ENSMUSG00000058267","mitochondrial ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:1928141]","Mrps14","1","protein_coding"
"ENSMUSG00000014226","calcyclin binding protein [Source:MGI Symbol;Acc:MGI:1270839]","Cacybp","1","protein_coding"
"ENSMUSG00000026721","RAB GTPase activating protein 1-like [Source:MGI Symbol;Acc:MGI:1352507]","Rabgap1l","1","protein_coding"
"ENSMUSG00000118401","G protein-coupled receptor 52 [Source:MGI Symbol;Acc:MGI:3643278]","Gpr52","1","protein_coding"
"ENSMUSG00000040423","RING CCCH (C3H) domains 1 [Source:MGI Symbol;Acc:MGI:2685397]","Rc3h1","1","protein_coding"
"ENSMUSG00000043467","zinc finger and BTB domain containing 37 [Source:MGI Symbol;Acc:MGI:2444467]","Zbtb37","1","protein_coding"
"ENSMUSG00000026709","aspartyl-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2442510]","Dars2","1","protein_coding"
"ENSMUSG00000026708","centromere protein L [Source:MGI Symbol;Acc:MGI:1917704]","Cenpl","1","protein_coding"
"ENSMUSG00000026705","kelch-like 20 [Source:MGI Symbol;Acc:MGI:2444855]","Klhl20","1","protein_coding"
"ENSMUSG00000044835","ankyrin repeat domain 45 [Source:MGI Symbol;Acc:MGI:1921094]","Ankrd45","1","protein_coding"
"ENSMUSG00000049160","testis expressed 50 [Source:MGI Symbol;Acc:MGI:1922183]","Tex50","1","protein_coding"
"ENSMUSG00000026701","peroxiredoxin 6 [Source:MGI Symbol;Acc:MGI:894320]","Prdx6","1","protein_coding"
"ENSMUSG00000040297","SUN domain containing ossification factor [Source:MGI Symbol;Acc:MGI:2138346]","Suco","1","protein_coding"
"ENSMUSG00000026698","phosphatidylinositol glycan anchor biosynthesis, class C [Source:MGI Symbol;Acc:MGI:1914542]","Pigc","1","protein_coding"
"ENSMUSG00000040265","dynamin 3 [Source:MGI Symbol;Acc:MGI:1341299]","Dnm3","1","protein_coding"
"ENSMUSG00000026694","EEF1A lysine and N-terminal methyltransferase [Source:MGI Symbol;Acc:MGI:1918699]","Eef1aknmt","1","protein_coding"
"ENSMUSG00000026696","vesicle-associated membrane protein 4 [Source:MGI Symbol;Acc:MGI:1858730]","Vamp4","1","protein_coding"
"ENSMUSG00000026697","myocilin [Source:MGI Symbol;Acc:MGI:1202864]","Myoc","1","protein_coding"
"ENSMUSG00000040225","proline-rich coiled-coil 2C [Source:MGI Symbol;Acc:MGI:1913754]","Prrc2c","1","protein_coding"
"ENSMUSG00000040181","flavin containing monooxygenase 1 [Source:MGI Symbol;Acc:MGI:1310002]","Fmo1","1","protein_coding"
"ENSMUSG00000040170","flavin containing monooxygenase 2 [Source:MGI Symbol;Acc:MGI:1916776]","Fmo2","1","protein_coding"
"ENSMUSG00000026586","paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]","Prrx1","1","protein_coding"
"ENSMUSG00000040124","golgin, RAB6-interacting [Source:MGI Symbol;Acc:MGI:2138271]","Gorab","1","protein_coding"
"ENSMUSG00000040113","methyltransferase like 11B [Source:MGI Symbol;Acc:MGI:2685053]","Mettl11b","1","protein_coding"
"ENSMUSG00000026585","kinesin-associated protein 3 [Source:MGI Symbol;Acc:MGI:107566]","Kifap3","1","protein_coding"
"ENSMUSG00000026584","SCY1-like 3 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1921385]","Scyl3","1","protein_coding"
"ENSMUSG00000041406","cDNA sequence BC055324 [Source:MGI Symbol;Acc:MGI:3590554]","BC055324","1","protein_coding"
"ENSMUSG00000041396","methyltransferase like 18 [Source:MGI Symbol;Acc:MGI:1917212]","Mettl18","1","protein_coding"
"ENSMUSG00000026579","coagulation factor V [Source:MGI Symbol;Acc:MGI:88382]","F5","1","protein_coding"
"ENSMUSG00000040918","solute carrier family 19 (thiamine transporter), member 2 [Source:MGI Symbol;Acc:MGI:1928761]","Slc19a2","1","protein_coding"
"ENSMUSG00000026578","coiled-coil domain containing 181 [Source:MGI Symbol;Acc:MGI:1922145]","Ccdc181","1","protein_coding"
"ENSMUSG00000026577","basic leucine zipper nuclear factor 1 [Source:MGI Symbol;Acc:MGI:1201607]","Blzf1","1","protein_coding"
"ENSMUSG00000026575","NME/NM23 family member 7 [Source:MGI Symbol;Acc:MGI:2449121]","Nme7","1","protein_coding"
"ENSMUSG00000026576","ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:MGI Symbol;Acc:MGI:88108]","Atp1b1","1","protein_coding"
"ENSMUSG00000040848","SFT2 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917362]","Sft2d2","1","protein_coding"
"ENSMUSG00000040843","TIP41, TOR signalling pathway regulator-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915087]","Tiprl","1","protein_coding"
"ENSMUSG00000040836","G protein-coupled receptor 161 [Source:MGI Symbol;Acc:MGI:2685054]","Gpr161","1","protein_coding"
"ENSMUSG00000026571","DDB1 and CUL4 associated factor 6 [Source:MGI Symbol;Acc:MGI:1921356]","Dcaf6","1","protein_coding"
"ENSMUSG00000026568","mitochondrial pyruvate carrier 2 [Source:MGI Symbol;Acc:MGI:1917706]","Mpc2","1","protein_coding"
"ENSMUSG00000026567","adenylate cyclase 10 [Source:MGI Symbol;Acc:MGI:2660854]","Adcy10","1","protein_coding"
"ENSMUSG00000026566","myelin protein zero-like 1 [Source:MGI Symbol;Acc:MGI:1915731]","Mpzl1","1","protein_coding"
"ENSMUSG00000040723","RCSD domain containing 1 [Source:MGI Symbol;Acc:MGI:2676394]","Rcsd1","1","protein_coding"
"ENSMUSG00000040713","cellular repressor of E1A-stimulated genes 1 [Source:MGI Symbol;Acc:MGI:1344382]","Creg1","1","protein_coding"
"ENSMUSG00000026565","POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]","Pou2f1","1","protein_coding"
"ENSMUSG00000026564","dual specificity phosphatase 27 (putative) [Source:MGI Symbol;Acc:MGI:2685055]","Dusp27","1","protein_coding"
"ENSMUSG00000040612","immunoglobulin-like domain containing receptor 2 [Source:MGI Symbol;Acc:MGI:1196370]","Ildr2","1","protein_coding"
"ENSMUSG00000026563","transcriptional adaptor 1 [Source:MGI Symbol;Acc:MGI:1196415]","Tada1","1","protein_coding"
